bet_id,sportsbook,type,status,odds,closing_line,ev,amount,profit,time_placed,time_settled,time_placed_iso,time_settled_iso,bet_info,tags,sports,leagues
partner_2dccbf83-c579-4003-adf9-bc7bc4fc3404,ProphetX,straight,SETTLED_WIN,1.951923076923077,1.9704651891387803,-0.0094,12.25,11.66,03/14/2026 01:54:04 GMT,03/14/2026 05:00:00 GMT,2026-03-14T01:54:04.000Z,2026-03-14T05:00:00.000Z,under 4.5 Kristaps Porzingis Rebounds Minnesota Timberwolves at Golden State Warriors,,Basketball,NBA
partner_44ea2b2b-fe70-4b44-9db4-aba1143730dd,ProphetX,straight,SETTLED_WIN,1.9705882352941178,1.9704651891387803,0.0001,12.25,11.89,03/14/2026 01:47:04 GMT,03/14/2026 05:00:00 GMT,2026-03-14T01:47:04.000Z,2026-03-14T05:00:00.000Z,under 4.5 Kristaps Porzingis Rebounds Minnesota Timberwolves at Golden State Warriors,,Basketball,NBA
partner_7df2a824-b146-4824-9eaa-a4f3badfbc55,ProphetX,straight,SETTLED_WIN,2.0989000000000004,1.9777840371223279,0.0612,10.34,11.36,03/14/2026 01:57:04 GMT,03/14/2026 05:00:00 GMT,2026-03-14T01:57:04.000Z,2026-03-14T05:00:00.000Z,over 2.5 Will Richard Rebounds Minnesota Timberwolves at Golden State Warriors,,Basketball,NBA
partner_8faf8689-ba87-4553-bbe7-ce0589a4b6c9,ProphetX,straight,SETTLED_WIN,2.0296000000000003,1.8978037767794829,0.0694,10.34,10.64,03/14/2026 01:39:37 GMT,03/14/2026 05:00:00 GMT,2026-03-14T01:39:37.000Z,2026-03-14T05:00:00.000Z,over 13.5 Donovan Clingan Points Utah Jazz at Portland Trail Blazers,,Basketball,NBA
partner_4c01156b-b87e-41a5-8e5f-6d6496e551ad,ProphetX,straight,SETTLED_LOSS,2.0593000000000004,2.0393987916180283,0.0098,2.8,-2.80,03/14/2026 01:17:05 GMT,03/14/2026 05:00:00 GMT,2026-03-14T01:17:05.000Z,2026-03-14T05:00:00.000Z,over 10.5 Donte DiVincenzo Points Minnesota Timberwolves at Golden State Warriors,,Basketball,NBA
partner_daed37b3-c8b9-4657-9a78-d6b6699e0093,ProphetX,straight,SETTLED_LOSS,2.2375,2.1138291304444117,0.0585,12.25,-12.25,03/14/2026 01:55:05 GMT,03/14/2026 05:00:00 GMT,2026-03-14T01:55:05.000Z,2026-03-14T05:00:00.000Z,under 13.5 Donovan Clingan Points Utah Jazz at Portland Trail Blazers,,Basketball,NBA
partner_e0698d0a-00e8-43fc-adf8-5e89d21c2ccc,ProphetX,straight,SETTLED_WIN,2.1088,2.052484242023695,0.0274,10.18,11.29,03/14/2026 01:26:04 GMT,03/14/2026 05:00:00 GMT,2026-03-14T01:26:04.000Z,2026-03-14T05:00:00.000Z,under 22.5 Deni Avdija Points Utah Jazz at Portland Trail Blazers,,Basketball,NBA
partner_2852f9e1-a654-45d7-a2fb-533bf2e3a34d,ProphetX,straight,SETTLED_WIN,2.0296000000000003,1.8978037767794829,0.0694,10.34,10.64,03/14/2026 01:39:05 GMT,03/14/2026 05:00:00 GMT,2026-03-14T01:39:05.000Z,2026-03-14T05:00:00.000Z,over 13.5 Donovan Clingan Points Utah Jazz at Portland Trail Blazers,,Basketball,NBA
partner_bee554a0-bbbc-4b83-b3c2-f24c125abde9,ProphetX,straight,SETTLED_WIN,1.9611650485436893,1.9704651891387803,-0.0047,12.25,11.77,03/14/2026 01:50:36 GMT,03/14/2026 05:00:00 GMT,2026-03-14T01:50:36.000Z,2026-03-14T05:00:00.000Z,under 4.5 Kristaps Porzingis Rebounds Minnesota Timberwolves at Golden State Warriors,,Basketball,NBA
partner_d523bf2d-8594-42e9-88e3-e111b23f780c,ProphetX,straight,SETTLED_WIN,2.0296000000000003,1.8978037767794829,0.0694,10.34,10.64,03/14/2026 01:38:36 GMT,03/14/2026 05:00:00 GMT,2026-03-14T01:38:36.000Z,2026-03-14T05:00:00.000Z,over 13.5 Donovan Clingan Points Utah Jazz at Portland Trail Blazers,,Basketball,NBA
partner_234c691e-60e3-4112-b9f2-0b899b87121c,ProphetX,straight,SETTLED_WIN,2.0296000000000003,1.8978037767794829,0.0694,10.34,10.64,03/14/2026 01:25:38 GMT,03/14/2026 05:00:00 GMT,2026-03-14T01:25:38.000Z,2026-03-14T05:00:00.000Z,over 13.5 Donovan Clingan Points Utah Jazz at Portland Trail Blazers,,Basketball,NBA
partner_9002f924-87f0-4b9c-842b-458ae9177b62,ProphetX,straight,SETTLED_LOSS,2.0593000000000004,1.9466583454652158,0.0579,9.35,-9.35,03/14/2026 00:52:04 GMT,03/14/2026 05:00:00 GMT,2026-03-14T00:52:04.000Z,2026-03-14T05:00:00.000Z,under 10.5 Rudy Gobert Points Minnesota Timberwolves at Golden State Warriors,,Basketball,NBA
partner_63259b99-54fe-4777-9e6a-3faaba7c4553,ProphetX,straight,SETTLED_LOSS,2.2177,2.0227207256758404,0.0964,12.25,-12.25,03/14/2026 01:19:36 GMT,03/14/2026 05:00:00 GMT,2026-03-14T01:19:36.000Z,2026-03-14T05:00:00.000Z,under 2.5 Will Richard Rebounds Minnesota Timberwolves at Golden State Warriors,,Basketball,NBA
partner_b7d9f2d4-ed89-43c2-a64b-effc180e7fc3,ProphetX,straight,SETTLED_LOSS,1.9998999999999998,2.010317858471724,-0.0052,10.34,-10.34,03/14/2026 01:18:37 GMT,03/14/2026 05:00:00 GMT,2026-03-14T01:18:37.000Z,2026-03-14T05:00:00.000Z,over 15.5 De'Anthony Melton Points Minnesota Timberwolves at Golden State Warriors,,Basketball,NBA
partner_069c51fa-e181-4751-b192-b5eb5ee53776,ProphetX,straight,SETTLED_WIN,2.0296000000000003,1.9642539891459931,0.0333,1.92,1.98,03/14/2026 00:58:04 GMT,03/14/2026 05:00:00 GMT,2026-03-14T00:58:04.000Z,2026-03-14T05:00:00.000Z,over 28.5 Anthony Edwards Points Minnesota Timberwolves at Golden State Warriors,,Basketball,NBA
partner_97339cb2-c69f-4b56-85f3-351b5d7d9a7a,ProphetX,straight,SETTLED_LOSS,2.0494000000000003,2.0421250758039036,0.0036,10.34,-10.34,03/14/2026 01:11:16 GMT,03/14/2026 05:00:00 GMT,2026-03-14T01:11:16.000Z,2026-03-14T05:00:00.000Z,over 10.5 Al Horford Points Minnesota Timberwolves at Golden State Warriors,,Basketball,NBA
partner_9d93f076-87ea-475b-b1d4-fa56ba5fa7c5,ProphetX,straight,SETTLED_LOSS,2.0494000000000003,2.0421250758039036,0.0036,10.34,-10.34,03/14/2026 01:10:05 GMT,03/14/2026 05:00:00 GMT,2026-03-14T01:10:05.000Z,2026-03-14T05:00:00.000Z,over 10.5 Al Horford Points Minnesota Timberwolves at Golden State Warriors,,Basketball,NBA
partner_10864eb6-8419-4ddc-b2b5-f0673f3ec3c2,ProphetX,straight,SETTLED_LOSS,2.0593000000000004,2.0421250758039036,0.0084,10.34,-10.34,03/14/2026 00:39:04 GMT,03/14/2026 05:00:00 GMT,2026-03-14T00:39:04.000Z,2026-03-14T05:00:00.000Z,over 10.5 Al Horford Points Minnesota Timberwolves at Golden State Warriors,,Basketball,NBA
partner_0f5324a3-a045-4724-a081-b1a97495fb66,ProphetX,straight,SETTLED_LOSS,2.0487489361702123,2.0505757378175056,-0.0009,10.34,-10.34,03/13/2026 23:59:03 GMT,03/14/2026 03:00:00 GMT,2026-03-13T23:59:03.000Z,2026-03-14T03:00:00.000Z,over 16.5 Saddiq Bey Points New Orleans Pelicans at Houston Rockets,,Basketball,NBA
partner_b6817db0-4730-45f1-a5b0-712ca124c4c6,ProphetX,straight,SETTLED_LOSS,2.0494000000000003,2.0505757378175056,-0.0006,10.34,-10.34,03/13/2026 23:57:03 GMT,03/14/2026 03:00:00 GMT,2026-03-13T23:57:03.000Z,2026-03-14T03:00:00.000Z,over 16.5 Saddiq Bey Points New Orleans Pelicans at Houston Rockets,,Basketball,NBA
partner_0350ffca-5437-4be9-b8c6-69428d5f53ce,ProphetX,straight,SETTLED_WIN,2.1384999999999996,2.238312532925242,-0.0446,10.34,11.77,03/13/2026 23:12:40 GMT,03/14/2026 03:00:00 GMT,2026-03-13T23:12:40.000Z,2026-03-14T03:00:00.000Z,over 3.5 Reed Sheppard Rebounds New Orleans Pelicans at Houston Rockets,,Basketball,NBA
partner_c0cee16d-8171-4f6c-bd22-137ce6691854,ProphetX,straight,SETTLED_WIN,2.1681999999999997,2.400071195490952,-0.0966,10.34,12.08,03/13/2026 23:25:37 GMT,03/14/2026 03:00:00 GMT,2026-03-13T23:25:37.000Z,2026-03-14T03:00:00.000Z,over 7.5 Clint Capela Points New Orleans Pelicans at Houston Rockets,,Basketball,NBA
partner_1255edc4-fe15-457a-a2df-bbbea92fa495,ProphetX,straight,SETTLED_LOSS,2.2573,2.06956464357433,0.0907,7.87,-7.87,03/13/2026 23:25:37 GMT,03/14/2026 03:00:00 GMT,2026-03-13T23:25:37.000Z,2026-03-14T03:00:00.000Z,under 27.5 Kevin Durant Points New Orleans Pelicans at Houston Rockets,,Basketball,NBA
partner_f0d1e393-4850-4fb6-963f-933013ed17e8,ProphetX,straight,SETTLED_LOSS,2.0593000000000004,2.0505757378175056,0.0043,10,-10.00,03/13/2026 23:12:38 GMT,03/14/2026 03:00:00 GMT,2026-03-13T23:12:38.000Z,2026-03-14T03:00:00.000Z,over 16.5 Saddiq Bey Points New Orleans Pelicans at Houston Rockets,,Basketball,NBA
partner_9d83ffef-2849-456c-8c9b-e3e0f52fc756,ProphetX,straight,SETTLED_WIN,2.1186999999999996,2.767760946209074,-0.2345,52.25,58.45,03/13/2026 22:10:05 GMT,03/14/2026 03:00:00 GMT,2026-03-13T22:10:05.000Z,2026-03-14T03:00:00.000Z,under 11.5 Tari Eason Points New Orleans Pelicans at Houston Rockets,,Basketball,NBA
partner_57b0ea81-3698-457b-bbae-68bde177b63e,ProphetX,straight,SETTLED_WIN,2.1088,2.767760946209074,-0.2381,52.25,57.93,03/13/2026 22:20:37 GMT,03/14/2026 03:00:00 GMT,2026-03-13T22:20:37.000Z,2026-03-14T03:00:00.000Z,under 11.5 Tari Eason Points New Orleans Pelicans at Houston Rockets,,Basketball,NBA
partner_44e665cf-e6b5-429b-a1a0-69aa2041c02e,ProphetX,straight,SETTLED_WIN,1.9801980198019802,,,3.03,2.97,03/13/2026 23:30:12 GMT,03/14/2026 02:15:51 GMT,2026-03-13T23:30:12.000Z,2026-03-14T02:15:51.890Z,over 4.5 Taylor Hendricks Rebounds Memphis Grizzlies at Detroit Pistons,,Basketball,NBA
partner_4be074bd-4ff6-40a3-be90-cc43280e2fa1,ProphetX,straight,SETTLED_WIN,2.1978999999999997,,,12.25,14.67,03/13/2026 23:31:37 GMT,03/14/2026 02:15:51 GMT,2026-03-13T23:31:37.000Z,2026-03-14T02:15:51.890Z,under 14.5 Mikal Bridges Points New York Knicks at Indiana Pacers,,Basketball,NBA
partner_94284eee-2c16-44d2-b8d3-0fd4f38c6a46,ProphetX,straight,SETTLED_WIN,1.8684210526315792,1.8017693683130935,0.0370,10.34,8.98,03/13/2026 23:27:36 GMT,03/14/2026 02:15:51 GMT,2026-03-13T23:27:36.000Z,2026-03-14T02:15:51.876Z,over 4.5 Taylor Hendricks Rebounds Memphis Grizzlies at Detroit Pistons,,Basketball,NBA
partner_a104fc4b-1c63-43bd-842e-7e8359555db2,ProphetX,straight,SETTLED_LOSS,2.2672000000000003,,,2.34,-2.34,03/13/2026 23:30:11 GMT,03/14/2026 02:15:51 GMT,2026-03-13T23:30:11.000Z,2026-03-14T02:15:51.876Z,over 5.5 Cedric Coward Rebounds Memphis Grizzlies at Detroit Pistons,,Basketball,NBA
partner_c0db8c44-56a8-40f4-a0e0-08ec1037a03a,ProphetX,straight,SETTLED_WIN,2.2077999999999998,2.119859462799817,0.0415,10.34,12.48,03/13/2026 23:25:36 GMT,03/14/2026 02:15:51 GMT,2026-03-13T23:25:36.000Z,2026-03-14T02:15:51.875Z,over 21.5 Cooper Flagg Points Cleveland Cavaliers at Dallas Mavericks,,Basketball,NBA
partner_52ba8085-4caf-486e-ba01-941fa5c555b4,ProphetX,straight,SETTLED_WIN,1.8250000000000002,1.8493319866927607,-0.0132,3.6,2.97,03/13/2026 23:24:37 GMT,03/14/2026 02:15:51 GMT,2026-03-13T23:24:37.000Z,2026-03-14T02:15:51.874Z,under 4.5 Thomas Bryant Rebounds Cleveland Cavaliers at Dallas Mavericks,,Basketball,NBA
partner_19e30b11-9b1c-4906-9ccf-829625f2f72f,ProphetX,straight,SETTLED_WIN,2.1978999999999997,2.202794635399125,-0.0022,12.25,14.67,03/13/2026 23:22:06 GMT,03/14/2026 02:15:51 GMT,2026-03-13T23:22:06.000Z,2026-03-14T02:15:51.857Z,under 14.5 Mikal Bridges Points New York Knicks at Indiana Pacers,,Basketball,NBA
partner_3bd26e1f-d085-40c9-99d2-27eca3d6e038,ProphetX,straight,SETTLED_WIN,1.9998999999999998,1.9208866215632867,0.0464,12.25,12.26,03/13/2026 23:22:05 GMT,03/14/2026 02:15:51 GMT,2026-03-13T23:22:05.000Z,2026-03-14T02:15:51.856Z,under 3.5 Jose Alvarado Assists New York Knicks at Indiana Pacers,,Basketball,NBA
partner_2c9d38fd-fe10-441a-9b2d-563a7e73d3f0,ProphetX,straight,SETTLED_LOSS,2.2573,2.1916820571437636,0.0299,10,-10.00,03/13/2026 23:15:38 GMT,03/14/2026 02:15:51 GMT,2026-03-13T23:15:38.000Z,2026-03-14T02:15:51.855Z,over 4.5 Mikal Bridges Rebounds New York Knicks at Indiana Pacers,,Basketball,NBA
partner_9809c80f-536f-4a54-8af5-af350e86ffb3,ProphetX,straight,SETTLED_LOSS,1.9428571428571426,1.950237457644118,-0.0038,12.25,-12.25,03/13/2026 23:15:36 GMT,03/14/2026 02:15:51 GMT,2026-03-13T23:15:36.000Z,2026-03-14T02:15:51.855Z,under 5.5 Donovan Mitchell Assists Cleveland Cavaliers at Dallas Mavericks,,Basketball,NBA
partner_09822b69-7515-4710-8eff-b0089e396c57,ProphetX,straight,SETTLED_WIN,2.1384999999999996,2.013101983086972,0.0623,10.34,11.77,03/13/2026 23:13:08 GMT,03/14/2026 02:15:51 GMT,2026-03-13T23:13:08.000Z,2026-03-14T02:15:51.854Z,over 5.5 Brandon Ingram Rebounds Phoenix Suns at Toronto Raptors,,Basketball,NBA
partner_d194afc7-b957-4d98-8be4-8c3196c619fb,ProphetX,straight,SETTLED_LOSS,2.0395,1.9126546860837692,0.0663,11.43,-11.43,03/13/2026 23:15:06 GMT,03/14/2026 02:15:51 GMT,2026-03-13T23:15:06.000Z,2026-03-14T02:15:51.854Z,under 10.5 Jalen Duren Rebounds Memphis Grizzlies at Detroit Pistons,,Basketball,NBA
partner_eb73e323-87f4-4951-8959-e35d9aaf1c64,ProphetX,straight,SETTLED_LOSS,1.792,1.7312118796005853,0.0351,10,-10.00,03/13/2026 23:12:07 GMT,03/14/2026 02:15:51 GMT,2026-03-13T23:12:07.000Z,2026-03-14T02:15:51.853Z,over 4.5 Olivier-Maxence Prosper Rebounds Memphis Grizzlies at Detroit Pistons,,Basketball,NBA
partner_2ed5b210-1ec0-44a0-9a1e-c447c59e9dd9,ProphetX,straight,SETTLED_LOSS,2.1978999999999997,2.0602626328581395,0.0668,2.48,-2.48,03/13/2026 23:13:07 GMT,03/14/2026 02:15:51 GMT,2026-03-13T23:13:07.000Z,2026-03-14T02:15:51.853Z,under 18.5 Jalen Green Points Phoenix Suns at Toronto Raptors,,Basketball,NBA
partner_607ed33b-32e1-452f-8c01-4d0b50df0bc6,ProphetX,straight,SETTLED_WIN,1.9428571428571426,1.9013474152448144,0.0218,12.25,11.55,03/13/2026 23:12:06 GMT,03/14/2026 02:15:51 GMT,2026-03-13T23:12:06.000Z,2026-03-14T02:15:51.852Z,under 9.5 Evan Mobley Rebounds Cleveland Cavaliers at Dallas Mavericks,,Basketball,NBA
partner_7fee555a-f51a-4911-b0ab-113c847b1fa9,ProphetX,straight,SETTLED_WIN,2.0197000000000003,1.9556671195533544,0.0327,10.34,10.54,03/13/2026 23:12:07 GMT,03/14/2026 02:15:51 GMT,2026-03-13T23:12:07.000Z,2026-03-14T02:15:51.852Z,over 10.5 Duncan Robinson Points Memphis Grizzlies at Detroit Pistons,,Basketball,NBA
partner_e17b92cf-1bc3-441b-bc8e-246b7f3df1ac,ProphetX,straight,SETTLED_LOSS,1.951923076923077,1.950237457644118,0.0009,12.25,-12.25,03/13/2026 23:12:05 GMT,03/14/2026 02:15:51 GMT,2026-03-13T23:12:05.000Z,2026-03-14T02:15:51.851Z,under 5.5 Donovan Mitchell Assists Cleveland Cavaliers at Dallas Mavericks,,Basketball,NBA
partner_e72a5a5d-1df2-4a2f-b833-39759487f1ee,ProphetX,straight,SETTLED_WIN,2.0593000000000004,1.99921743570948,0.0301,0.93,0.99,03/13/2026 23:08:04 GMT,03/14/2026 02:15:51 GMT,2026-03-13T23:08:04.000Z,2026-03-14T02:15:51.850Z,under 9.5 Dennis Schröder Points Cleveland Cavaliers at Dallas Mavericks,,Basketball,NBA
partner_a3e6ebeb-ede0-4446-8b24-0a4eef09ad0e,ProphetX,straight,SETTLED_WIN,2.0692000000000004,1.9870475817991855,0.0413,7.41,7.92,03/13/2026 23:07:36 GMT,03/14/2026 02:15:51 GMT,2026-03-13T23:07:36.000Z,2026-03-14T02:15:51.836Z,over 5.5 OG Anunoby Rebounds New York Knicks at Indiana Pacers,,Basketball,NBA
partner_aff22a39-1292-440e-8198-1110474d4092,ProphetX,straight,SETTLED_WIN,1.7983870967741937,1.7215250620823648,0.0446,10.56,8.43,03/13/2026 23:07:36 GMT,03/14/2026 02:15:51 GMT,2026-03-13T23:07:36.000Z,2026-03-14T02:15:51.831Z,under 5.5 Taylor Hendricks Rebounds Memphis Grizzlies at Detroit Pistons,,Basketball,NBA
partner_b217525a-dcca-4ff5-a329-67f33cc85f3a,ProphetX,straight,SETTLED_LOSS,2.2573,2.171940376569038,0.0393,10.34,-10.34,03/13/2026 23:04:06 GMT,03/14/2026 02:15:51 GMT,2026-03-13T23:04:06.000Z,2026-03-14T02:15:51.830Z,over 10.5 Khris Middleton Points Cleveland Cavaliers at Dallas Mavericks,,Basketball,NBA
partner_3c58b4e5-e7c6-4f9e-ad65-0d668bf72027,ProphetX,straight,SETTLED_WIN,2.2573,1.9909093648878562,0.1338,10.34,13.00,03/13/2026 23:02:36 GMT,03/14/2026 02:15:51 GMT,2026-03-13T23:02:36.000Z,2026-03-14T02:15:51.830Z,over 19.5 Ty Jerome Points Memphis Grizzlies at Detroit Pistons,,Basketball,NBA
partner_63fbb2b8-95a5-436a-b45f-4f77265576ea,ProphetX,straight,SETTLED_WIN,2.0692000000000004,1.9834254298711527,0.0432,37.04,39.60,03/13/2026 23:00:10 GMT,03/14/2026 02:15:51 GMT,2026-03-13T23:00:10.000Z,2026-03-14T02:15:51.829Z,under 29.5 Jalen Brunson Points New York Knicks at Indiana Pacers,,Basketball,NBA
partner_aa819fe2-27b8-44b6-85ea-8e95b005601e,ProphetX,straight,SETTLED_LOSS,1.9428571428571428,2.161367386461167,-0.1011,52.25,-52.25,03/13/2026 22:54:36 GMT,03/14/2026 02:15:51 GMT,2026-03-13T22:54:36.000Z,2026-03-14T02:15:51.820Z,under 18.5 Evan Mobley Points Cleveland Cavaliers at Dallas Mavericks,,Basketball,NBA
partner_19a59e69-047d-4fb3-ae4a-fa41a58fa751,ProphetX,straight,SETTLED_WIN,2.0593000000000004,2.0119625294894727,0.0235,4.67,4.95,03/13/2026 22:41:36 GMT,03/14/2026 02:15:51 GMT,2026-03-13T22:41:36.000Z,2026-03-14T02:15:51.820Z,under 21.5 James Harden Points Cleveland Cavaliers at Dallas Mavericks,,Basketball,NBA
partner_795618cb-ff65-4b34-871b-2b2015d71270,ProphetX,straight,SETTLED_WIN,2.2672000000000003,2.4009433962264155,-0.0557,52.25,66.21,03/13/2026 22:38:36 GMT,03/14/2026 02:15:51 GMT,2026-03-13T22:38:36.000Z,2026-03-14T02:15:51.819Z,under 10.5 Jaylon Tyson Points Cleveland Cavaliers at Dallas Mavericks,,Basketball,NBA
partner_82856ce3-9da2-4fb8-a004-46a78e570752,ProphetX,straight,SETTLED_LOSS,1.9611650485436893,2.030021826812474,-0.0339,5.15,-5.15,03/13/2026 22:36:37 GMT,03/14/2026 02:15:51 GMT,2026-03-13T22:36:37.000Z,2026-03-14T02:15:51.818Z,under 5.5 Jarace Walker Rebounds New York Knicks at Indiana Pacers,,Basketball,NBA
partner_3ddaaf79-ca1e-476a-895e-08b9aca06a07,ProphetX,straight,SETTLED_LOSS,1.9519230769230769,2.161367386461167,-0.0969,52.25,-52.25,03/13/2026 22:32:36 GMT,03/14/2026 02:15:51 GMT,2026-03-13T22:32:36.000Z,2026-03-14T02:15:51.818Z,under 18.5 Evan Mobley Points Cleveland Cavaliers at Dallas Mavericks,,Basketball,NBA
partner_8de40eb1-3fcb-43c1-b8f4-5523a7e62c51,ProphetX,straight,SETTLED_WIN,2.2672000000000003,2.1287344023462373,0.0650,9.66,12.24,03/13/2026 22:28:04 GMT,03/14/2026 02:15:51 GMT,2026-03-13T22:28:04.000Z,2026-03-14T02:15:51.817Z,over 11.5 Mitchell Robinson Rebounds New York Knicks at Indiana Pacers,,Basketball,NBA
partner_1f8afef4-919b-460d-8313-ddfafb46a4f5,ProphetX,straight,SETTLED_WIN,2.2672000000000003,2.1287344023462373,0.0650,10.34,13.11,03/13/2026 22:25:36 GMT,03/14/2026 02:15:51 GMT,2026-03-13T22:25:36.000Z,2026-03-14T02:15:51.817Z,over 11.5 Mitchell Robinson Rebounds New York Knicks at Indiana Pacers,,Basketball,NBA
partner_d746cff4-ba60-4eda-a74c-f9c630312668,ProphetX,straight,SETTLED_LOSS,1.9611650485436893,2.161367386461167,-0.0926,52.25,-52.25,03/13/2026 22:17:06 GMT,03/14/2026 02:15:51 GMT,2026-03-13T22:17:06.000Z,2026-03-14T02:15:51.816Z,under 18.5 Evan Mobley Points Cleveland Cavaliers at Dallas Mavericks,,Basketball,NBA
partner_cabc4880-7c75-49d5-a000-2e24641c7552,ProphetX,straight,SETTLED_WIN,2.1780999999999997,2.4009433962264155,-0.0928,52.25,61.56,03/13/2026 22:02:04 GMT,03/14/2026 02:15:51 GMT,2026-03-13T22:02:04.000Z,2026-03-14T02:15:51.816Z,under 10.5 Jaylon Tyson Points Cleveland Cavaliers at Dallas Mavericks,,Basketball,NBA
partner_821e3480-00f6-406d-9c1e-237824824a43,ProphetX,straight,SETTLED_LOSS,2.1780999999999997,2.922089552238806,-0.2546,52.25,-52.25,03/13/2026 22:01:04 GMT,03/14/2026 02:15:51 GMT,2026-03-13T22:01:04.000Z,2026-03-14T02:15:51.815Z,under 16.5 Ty Jerome Points Memphis Grizzlies at Detroit Pistons,,Basketball,NBA
partner_4ba5ec1b-252c-4e07-8b1b-d1934836cba7,ProphetX,straight,SETTLED_WIN,2.1186999999999996,2.013101983086972,0.0525,10.34,11.56,03/13/2026 22:01:06 GMT,03/14/2026 02:15:51 GMT,2026-03-13T22:01:06.000Z,2026-03-14T02:15:51.815Z,over 5.5 Brandon Ingram Rebounds Phoenix Suns at Toronto Raptors,,Basketball,NBA
partner_d09f225d-4b16-46d2-9c4e-727a2e97f57f,ProphetX,straight,SETTLED_LOSS,2.2077999999999998,2.0602626328581395,0.0716,1.64,-1.64,03/13/2026 22:00:41 GMT,03/14/2026 02:15:51 GMT,2026-03-13T22:00:41.000Z,2026-03-14T02:15:51.814Z,under 18.5 Jalen Green Points Phoenix Suns at Toronto Raptors,,Basketball,NBA
partner_ce51f92b-ca0d-43fc-af4d-1d705220332b,ProphetX,straight,SETTLED_WIN,2.1088,2.030957300736666,0.0383,10.34,11.46,03/13/2026 22:00:42 GMT,03/14/2026 02:15:51 GMT,2026-03-13T22:00:42.000Z,2026-03-14T02:15:51.814Z,over 25.5 Devin Booker Points Phoenix Suns at Toronto Raptors,,Basketball,NBA
partner_6d161a0c-42ab-42fa-9a9d-eb0d301abfc8,ProphetX,straight,SETTLED_LOSS,2.1088,2.130805504189787,-0.0103,52.25,-52.25,03/13/2026 22:00:41 GMT,03/14/2026 02:15:51 GMT,2026-03-13T22:00:41.000Z,2026-03-14T02:15:51.813Z,under 28.5 Jalen Brunson Points New York Knicks at Indiana Pacers,,Basketball,NBA
partner_f1fca09e-82aa-4c07-8e1d-a120ea7023ea,ProphetX,straight,SETTLED_LOSS,1.9611650485436893,2.3210708468047394,-0.1551,52.25,-52.25,03/13/2026 22:00:39 GMT,03/14/2026 02:15:51 GMT,2026-03-13T22:00:39.000Z,2026-03-14T02:15:51.812Z,under 10.5 Olivier-Maxence Prosper Points Memphis Grizzlies at Detroit Pistons,,Basketball,NBA
019ce8ab-17b0-714e-95b1-7e96b7710c87,Novig,straight,SETTLED_WIN,1.9607843137254903,1.8961857733072396,0.0341,10.0011,9.61,03/13/2026 19:27:55 GMT,03/14/2026 00:00:00 GMT,2026-03-13T19:27:55.111Z,2026-03-14T00:00:00.000Z,Under 0.5 Robert Thomas ASSISTS Edmonton Oilers @ St. Louis Blues,,Ice Hockey,NHL
partner_039436b7-836b-4e2b-b58f-3aa0c0995e63,ProphetX,straight,SETTLED_LOSS,1.99,2.0209620593096647,-0.0153,52.25,-52.25,03/13/2026 02:10:04 GMT,03/13/2026 05:30:00 GMT,2026-03-13T02:10:04.000Z,2026-03-13T05:30:00.000Z,under 11.5 Deandre Ayton Points Chicago Bulls at Los Angeles Lakers,,Basketball,NBA
partner_d6189cb9-d79e-4214-8bfd-a668cb40a626,ProphetX,straight,SETTLED_LOSS,2.2375,2.056380916923663,0.0881,10.34,-10.34,03/13/2026 02:10:36 GMT,03/13/2026 05:30:00 GMT,2026-03-13T02:10:36.000Z,2026-03-13T05:30:00.000Z,over 10.5 Luke Kennard Points Chicago Bulls at Los Angeles Lakers,,Basketball,NBA
partner_9979c272-7659-45f0-8003-0015d25482ad,ProphetX,straight,SETTLED_LOSS,1.99,2.0209620593096647,-0.0153,52.25,-52.25,03/13/2026 02:14:35 GMT,03/13/2026 05:30:00 GMT,2026-03-13T02:14:35.000Z,2026-03-13T05:30:00.000Z,under 11.5 Deandre Ayton Points Chicago Bulls at Los Angeles Lakers,,Basketball,NBA
partner_4040779b-4b89-4883-80b1-042ce31f242e,ProphetX,straight,SETTLED_LOSS,1.99,2.0209620593096647,-0.0153,52.25,-52.25,03/13/2026 02:07:04 GMT,03/13/2026 05:30:00 GMT,2026-03-13T02:07:04.000Z,2026-03-13T05:30:00.000Z,under 11.5 Deandre Ayton Points Chicago Bulls at Los Angeles Lakers,,Basketball,NBA
partner_13f11f14-75aa-42cf-9bc1-d1d1274dc737,ProphetX,straight,SETTLED_LOSS,2.0890000000000004,2.1447127553430434,-0.0260,51.85,-51.85,03/13/2026 01:37:03 GMT,03/13/2026 05:30:00 GMT,2026-03-13T01:37:03.000Z,2026-03-13T05:30:00.000Z,under 8.5 Josh Giddey Assists Chicago Bulls at Los Angeles Lakers,,Basketball,NBA
partner_07a84940-8d91-4f69-b17f-66aa37c5863b,ProphetX,straight,SETTLED_LOSS,2.0791,2.1447127553430434,-0.0306,52.25,-52.25,03/13/2026 01:42:35 GMT,03/13/2026 05:30:00 GMT,2026-03-13T01:42:35.000Z,2026-03-13T05:30:00.000Z,under 8.5 Josh Giddey Assists Chicago Bulls at Los Angeles Lakers,,Basketball,NBA
